Event_ID,Fight_ID,Date,B_ID,B_Name,B_HomeTown,B_Location,B_Age,B_Weight,R_ID,R_Name,R_HomeTown,R_Location,R_Age,R_Weight,WinningColor,Winby
691,5114,1/5/15,1974,Myles Jury,"Hazel Park, Michigan United States","San Diego, California United States",29.0,65.0,1076,Donald Cerrone,"Denver, Colorado United States","Albuquerque, New Mexico United States",35.0,77.0,red,DEC
691,5120,1/5/15,2316,Paul Felder,"Philadelphia, Pennsylvania United States","Philadelphia, Pennsylvania United States",34.0,70.0,1061,Danny Castillo,"San Francisco, California USA","Sacramento, California USA",39.0,70.0,blue,KO/TKO
691,5157,7/8/15,2369,Cody Garbrandt,"Uhrichsville, Ohio USA","Sacramento, California USA",27.0,61.0,1913,Marcus Brimage,"Colorado Springs, Colorado USA","Coconut Creek, Florida USA",33.0,61.0,blue,KO/TKO
691,5178,7/7/18,2376,Marion Reneau,"Tulare, California United States","Visalia, California United States",41.0,61.0,2211,Alexis Dufresne,"Temecula, California USA","Temecula, California USA",28.0,61.0,blue,DEC
692,5019,12/11/16,2306,Kailin Curran,"Ewa Beach, Hawaii United States ","Ewa Beach, Hawaii United States ",27.0,52.0,2305,Paige VanZant,"Newberg, Oregon United States","Portland, Oregon United States",24.0,56.0,red,KO/TKO
692,5020,11/24/14,1504,Dustin Ortiz,"Goshen, Indiana United States","Franklin, Tennessee United States",29.0,56.0,911,Joseph Benavidez,"San Antonio, Texas USA","Las Cruces, New Mexico USA",34.0,56.0,red,DEC
692,5039,11/24/14,2252,Roger Narvaez,"Corpus Christi, Texas USA","Corpus Christi, Texas USA",35.0,84.0,2064,Luke Barnatt,London England,Cambridge England,30.0,84.0,blue,DEC
692,5040,10/7/18,2155,Aleksei Oleinik,,,,,2105,Jared Rosholt,"Sandpoint, Idaho USA","Arlington, Texas USA",32.0,120.0,blue,KO/TKO
692,5041,11/24/14,2207,Nick Hein,Elsdorf Germany,Cologne Germany,34.0,70.0,1984,James Vick,"Olney, Texas United States","Fort Worth, Texas United States",31.0,70.0,red,DEC
692,5042,11/24/14,2321,Josh Copeland,"Salmon, Idaho USA","Denver, Colorado USA",35.0,111.0,2234,Ruslan Magomedov,The Republic of Dagestan Russia,The Republic of Dagestan Russia,31.0,109.0,red,DEC
692,5050,11/24/14,2287,Akbarh Arreola,"Tijuana, Baja California Mexico","Tijuana, Baja California Mexico",35.0,70.0,283,Yves Edwards,Nassau Bahamas,"Austin, Texas USA",42.0,70.0,blue,SUB
692,5051,6/30/16,2198,Dooho Choi,Daegu South Korea,Busan South Korea,27.0,65.0,2271,Juan Puig,"Puebla, Pue Mexico",Mexico City Mexico,29.0,65.0,blue,KO/TKO
692,5064,11/24/14,2010,Chico Camus,"Milwaukee, Wisconsin USA","Milwaukee, Wisconsin USA",33.0,56.0,1170,Brad Pickett,East London England,East London England,40.0,61.0,blue,DEC
692,5072,11/24/14,1050,Cub Swanson,"Palm Springs, California United States","Palm Springs, California United States",34.0,65.0,451,Frankie Edgar,"Summit, New Jersey United States","Toms River, New Jersey United States",36.0,65.0,red,SUB
692,5073,11/24/14,1657,Edson Barboza,Rio de Janeiro Brazil,"Nova Friburgo, Rio de Janeiro Brazil",32.0,70.0,1683,Bobby Green,"Fontana, California United States","Fontana, California United States",32.0,70.0,blue,DEC
693,5030,11/17/14,1499,Ovince Saint Preux,"Immokalee, Florida United States","Knoxville, Tennessee United States",35.0,93.0,457,Mauricio Rua,Curitiba Brazil,Curitiba Brazil,36.0,93.0,blue,KO/TKO
693,5057,11/10/14,2178,Tim Gorman,"Des Moines, IA USA","Des Moines, IA USA",35.0,61.0,2325,Thomas Almeida,Sao Paulo Brazil,Sao Paulo Brazil,27.0,61.0,red,DEC
693,5060,11/10/14,2291,Alan Jouban,"Lafayette, Louisiana United States","Los Angeles, California United States",36.0,77.0,2247,Warlley Alves,"Governador Valadares, Minas Gerais Brazil",Rio de Janeiro Brazil,27.0,77.0,red,DEC
693,5061,11/10/14,1810,Trevor Smith,"Vancouver, Washington United States","Tukwila, Washington United States",37.0,84.0,1926,Caio Magalhaes,"Fortaleza, Ceara Brazil","Fortaleza, Ceara Brazil",30.0,84.0,red,KO/TKO
693,5062,11/10/14,2353,Jorge de Oliveira,"Nilopolis, Rio de Janeiro Brazil",Rio de Janeiro Brazil,38.0,77.0,2282,Dhiego Lima,"Goiania, Goias Brazil","Atlanta, Georgia USA",29.0,77.0,red,DEC
693,5063,11/10/14,2297,Colby Covington,"Clovis, California United States","Fort Lauderdale, Florida United States",30.0,77.0,2250,Wagner Silva,"Vicosa, Minas Gerais Brazil",Rio de Janeiro Brazil,31.0,77.0,blue,SUB
693,5075,11/10/14,2328,Nina Ansaroff,"Weston, Florida USA","Weston, FL USA",32.0,52.0,2279,Juliana Lima,"Belo Horizonte, MG Brazil","Belo Horizonte, MG Brazil",36.0,52.0,red,DEC
693,5076,11/10/14,2329,Leon Edwards,Kingston Jamaica,Birmingham England,27.0,77.0,2162,Claudio Silva,"Rondonopolis, Mato Grosso Brazil",Rio de Janeiro Brazil,36.0,77.0,red,DEC
693,5102,11/10/14,2336,Rodolfo Rubio,Mexico City Mexico,Mexico City Mexico,31.0,65.0,2335,Diego Rivas,Temuco Chile,Cholchol Chile,26.0,65.0,red,DEC
694,5032,11/10/14,368,Michael Bisping,Manchester England,Manchester England,39.0,84.0,1294,Luke Rockhold,"Santa Cruz, California United States","Santa Cruz, California United States",33.0,84.0,red,SUB
694,5033,11/10/14,2061,Clint Hester,"Hattiesburg, MS USA","Atlanta, GA USA",31.0,93.0,2037,Robert Whittaker,Middlemore New Zealand,Sydney Australia,27.0,84.0,red,KO/TKO
694,5034,11/10/14,2106,Walt Harris,"Birmingham, Alabama United States","Birmingham, Alabama United States",35.0,113.0,306,Soa Palelei,Perth Australia,Perth Australia,41.0,120.0,red,KO/TKO
694,5035,11/10/14,1565,Vagner Rocha,"Nova Friburgo, Rio de Janeiro Brazil","Pembroke Pines, FL USA",36.0,70.0,2258,Jake Matthews,"Melbourne, Victoria Australia","Epping, Victoria Australia",24.0,77.0,red,SUB
694,5036,11/10/14,1969,Guto Inocente,Brasilia Brazil,"Boca Raton, FL USA",32.0,93.0,175,Anthony Perosh,Sydney Australia,Sydney Australia,46.0,93.0,red,SUB
694,5037,11/10/14,2264,Sam Alvey,"Milwaukee, Wisconsin United States","Temecula, California United States",32.0,93.0,2062,Dylan Andrews,Wellington New Zealand,"Gold Coast, Queensland Australia",38.0,84.0,blue,KO/TKO
694,5038,11/10/14,1953,Chris Clements,"Chatham, Ontario Canada","London, Ontario Canada",42.0,77.0,2226,Vik Grujic,"Melbourne, Victoria Australia","Melbourne, Victoria Australia",41.0,77.0,blue,KO/TKO
694,5049,3/9/16,2324,Daniel Kelly,"Melbourne, Victoria Australia","Melbourne, Victoria Australia",40.0,84.0,2218,Luke Zachrich,"Defiance, OH USA","Columbus, OH USA",36.0,84.0,blue,SUB
694,5053,11/10/14,1913,Marcus Brimage,"Colorado Springs, Colorado USA","Coconut Creek, Florida USA",33.0,61.0,2189,Jumabieke Tuerxun,Xinjiang China,Xi'an China,32.0,61.0,blue,KO/TKO
694,5079,11/10/14,2166,Louis Smolka,"Honolulu, Hawaii United States","Kapolei, Hawaii  United States",27.0,56.0,2125,Richie Vaculik,"Sydney, NSW Australia","Marouba Beach, Sydney Australia",35.0,56.0,blue,KO/TKO
694,5088,11/10/14,1983,Al Iaquinta,"Wantagh, New York United States","Wantagh, New York United States",31.0,70.0,875,Ross Pearson,Sunderland England,Sunderland England,34.0,70.0,blue,KO/TKO
695,5043,12/16/14,1340,Drew Dober,"Omaha, Nebraska United States ","Denver, Colorado United States",29.0,70.0,530,Jamie Varner,"Phoenix, Arizona USA","Tempe, Arizona USA",33.0,70.0,blue,SUB
695,5054,11/24/17,649,Stefan Struve,Beverwijk The Netherlands,Beverwijk The Netherlands,30.0,120.0,808,Alistair Overeem,Hounslow England,Amsterdam The Netherlands,38.0,120.0,red,KO/TKO
695,5067,12/16/14,1852,Stipe Miocic,"Euclid, Ohio United States","Independence, Ohio United States",36.0,109.0,535,Junior Dos Santos,Santa Catarina Brazil,"Salvador, Bahia Brazil",34.0,108.0,red,DEC
695,5068,12/16/14,538,Nate Diaz,"Stockton, California USA","Stockton, California USA",33.0,77.0,532,Rafael dos Anjos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,33.0,77.0,red,DEC
695,5069,12/16/14,2263,Bryan Barberena,"Montclair, California Untied States","Glendale, Arizona United States",29.0,77.0,2176,Joe Ellenberger,"Omaha, Nebraska USA","Omaha, Nebraska USA",33.0,70.0,blue,KO/TKO
695,5082,12/16/14,2371,Willie Gates,"Los Angeles, California USA","Fontana, California USA",31.0,56.0,2007,John Moraga,"Phoenix, Arizona United States","Phoenix, Arizona United States",34.0,56.0,red,SUB
695,5083,12/16/14,502,Ben Saunders,"Fort Lauderdale, Florida United States","Orlando, Florida United States",35.0,77.0,485,Joe Riggs,"Phoenix, Arizona USA","Glendale, Arizona USA",36.0,84.0,blue,SUB
695,5084,12/16/14,2255,Ian Entwistle,"Accrington, Lancashire England","Accrington, Lancashire England",31.0,61.0,2308,Anthony Birchak,"Tucson, Arizona USA","Tucson, Arizona USA",32.0,61.0,blue,SUB
695,5101,12/16/14,2054,Dustin Kimura,"Honolulu, Hawaii USA","Honolulu, Hawaii USA",29.0,61.0,2299,Henry Cejudo,"Los Angeles, California United States","Phoenix, Arizona United States",31.0,56.0,red,DEC
695,5108,12/16/14,2280,Joanna Jedrzejczyk,Olsztyn Poland,Olsztyn Poland,31.0,52.0,2277,Claudia Gadelha,"Mossoro, Rio Grande do Norte Brazil",Rio de Janeiro Brazil,29.0,52.0,blue,DEC
695,5119,12/16/14,2102,Garett Whiteley,"Indianapolis, Indiana USA","Indianapolis, Indiana USA",37.0,70.0,2236,David Michaud,"Pine Ridge, Sout Dakota USA","Glendale, Arizona USA",29.0,70.0,red,DEC
696,5058,12/22/14,507,CB Dollaway,"Mt. Gilead, Ohio United States","Tempe, Arizona United States",35.0,84.0,346,Lyoto Machida,Salvador Brazil,"Balem, Brazil USA",40.0,84.0,red,KO/TKO
696,5071,4/25/16,966,Igor Pokrajac,Zagreb Croatia,Zagreb Croatia,39.0,93.0,1865,Marcos Rogerio de Lima,"Ribeirâo Pires, Sao Paulo Brazil",Sao Paulo Brazil,33.0,93.0,red,KO/TKO
696,5089,11/5/16,2158,Rashid Magomedov,Dagestan Russia,"Coconut Creek, Florida United States",33.0,70.0,2093,Elias Silverio,"Pirapora do Bom Jesus, Sao Paulo Brazil","Pirapora do Bom Jesus, Sao Paulo Brazil",32.0,70.0,blue,KO/TKO
696,5090,12/22/14,1694,Patrick Cummins,"Doylestown, Pennsylvania United States","Boca Raton, Florida United States",37.0,93.0,2246,Antonio Carlos Junior,,,,,blue,DEC
696,5100,12/22/14,1935,Mitch Gagnon,"Sturgeon Falls, Ontario Canada","Sudbury, Ontario Canada",33.0,61.0,1527,Renan Barao,Natal Brazil,Rio de Janeiro Brazil,31.0,61.0,red,SUB
696,5133,12/22/14,2173,Mike Rhodes,"Waterloo, Iowa USA","Milwaukee, Wisconsin USA",28.0,77.0,1820,Erick Silva,"Vila Velha, Espirito Santo Brazil","Vila Velha, Espirito Santo Brazil",34.0,77.0,red,SUB
696,5134,12/22/14,2374,Antonio Dos Santos,"Salvador, Bahia Brazil","Salvador, Bahia Brazil",30.0,84.0,2027,Daniel Sarafian,Sao Paulo Brazil,Sao Paulo Brazil,36.0,84.0,red,KO/TKO
696,5135,12/22/14,2375,Renato Moicano,Brasilia Brazil,Brasilia Brazil,29.0,65.0,2123,Tom Niinimaki,Turku Finland,Turku Finland,36.0,65.0,blue,SUB
696,5136,12/22/14,1980,Hacran Dias,Rio de Janeiro Brazil,Rio de Janeiro Brazil,34.0,70.0,1486,Darren Elkins,"Portage, Indiana United States","Portage, Indiana United States",34.0,65.0,blue,DEC
696,5137,12/22/14,2296,Ulka Sasaki,Shizuoka Japan,Shizuoka Japan,29.0,56.0,2165,Leandro Issa,"Ubatuba, Sao Paulo Brazil",Singapore,35.0,61.0,red,SUB
696,5138,12/22/14,1952,Tim Means,"Wilburton, Oklahoma United States","Albuquerque, New Mexico United States",34.0,77.0,2248,Marcio Alexandre Junior,Florianopolis Brazil,Florianopolis Brazil,29.0,77.0,blue,DEC
697,5085,12/16/14,1481,Yancy Medeiros,"Makaha, Hawaii United States","Makaha, Hawaii United States",31.0,77.0,1982,Joe Proctor,"Quincy, Massachusetts United States","Pembroke, Massachusetts United States",33.0,77.0,blue,SUB
697,5086,4/4/16,1531,Charles Oliveira,Sao Paulo Brazil,"Houston , Texas United States",28.0,70.0,545,Jeremy Stephens,"Des Moines, Iowa United States","San Diego, California United States",32.0,65.0,blue,DEC
697,5096,12/16/14,1976,Daron Cruickshank,"Wayne, Michigan USA","Detroit, Michigan USA",33.0,70.0,1493,KJ Noons,"Kona, Hawaii USA","San Diego, California USA",35.0,70.0,no contest,
697,5161,12/16/14,2349,Lisa Ellis,"Olympia, Washinton USA","Olympia, Washington USA",35.0,52.0,2343,Felice Herrig,"Chicago, Illinois United States","Crystal Lake, Illinois United States",34.0,52.0,red,SUB
697,5162,12/16/14,2348,Angela Magana,"Los Angeles, California USA",San Juan Puerto Rico,35.0,52.0,2340,Tecia Torres,"Fall River, Massachusetts United States","Colorado Springs, Colorado United States",29.0,52.0,red,DEC
697,5163,12/16/14,2372,Seohee Ham,Kangwon-do South Korea,Busan South Korea,31.0,52.0,2339,Joanne Calderwood,Irvine Scotland,Glasgow Scotland,32.0,56.0,red,DEC
697,5164,4/26/16,2347,Heather Jo Clark,"Los Angeles, California USA","Las Vegas, Nevada USA",38.0,52.0,2345,Bec Rawlings,Tasmania Australia,Brisbane Australia,29.0,56.0,blue,DEC
697,5165,12/16/14,2346,Alex Chambers,Sydney Australia,Sydney Australia,39.0,52.0,2342,Aisling Daly,Dublin Ireland,Dublin Ireland,30.0,52.0,red,SUB
697,5166,12/11/15,2352,Angela Hill,"Clinton, Maryland United States","San Diego, California United States",33.0,52.0,2351,Emily Peters Kagan,"Bangor, Maine USA","Albuquerque, New Mexico USA",37.0,52.0,blue,DEC
697,5167,1/7/15,2344,Rose Namajunas,"Milwaukee, Wisconsin United States","Denver, Colorado United States",26.0,52.0,2338,Carla Esparza,"Los Angeles, California United States","Irvine, California United States",30.0,52.0,red,SUB
697,5172,12/16/14,2350,Randa Markos,Baghdad Iraq,"Windsor, Ontario Canada",33.0,52.0,2341,Jessica Penne,"Newport Beach, California United States","Huntington Beach, California United States",35.0,52.0,red,DEC
698,5105,1/19/15,366,Dennis Siver,Omsk Russia,Mannheim Germany,39.0,65.0,2057,Conor McGregor,Dublin Ireland,Dublin Ireland,30.0,70.0,red,KO/TKO
698,5116,1/19/15,1066,Benson Henderson,"Colorado Springs, Colorado USA","Glendale, Arizona USA",34.0,77.0,1076,Donald Cerrone,"Denver, Colorado United States","Albuquerque, New Mexico United States",35.0,77.0,red,DEC
698,5117,1/20/15,1827,Ron Stallings,"Durham, North Carolina USA","Camp Springs, Maryland USA",35.0,84.0,2069,Uriah Hall,Spanish Town Jamaica,"Queens, New York United States",34.0,84.0,red,KO/TKO
698,5118,1/20/15,514,Gleison Tibau,Rio Grande Norte Brazil,"Coconut Creek, Florida United States",35.0,70.0,2036,Norman Parke,Bushmills Northern Ireland,Bushmills Northern Ireland,31.0,70.0,blue,DEC
698,5121,1/20/15,1783,Lorenz Larkin,"Riverside, California USA","Riverside, California USA",32.0,77.0,646,John Howard,"Boston, Massachusetts USA","Boston, Massachusetts USA",35.0,77.0,blue,KO/TKO
698,5122,1/20/15,2265,Shane Howell,"Ada, Oklahoma USA","Oklahoma City, Oklahoma USA",34.0,56.0,2274,Paddy Holohan,Dublin Ireland,"Tallaght, Dublin Ireland",30.0,56.0,red,DEC
698,5154,1/20/15,2311,Joby Sanchez,"Albuquerque, New Mexico United States","Alburquerque, New Mexico United States",27.0,56.0,2318,Tateki Matsuda,Tokyo Japan,"Somerville, Massachusetts USA",32.0,56.0,blue,DEC
698,5155,1/20/15,2313,Chris Wade,"Rockville Centre, New York United States","Islip, New York United States ",31.0,70.0,2179,Zhang Lipeng,Inner Mongolia Province P.R. China,Beijing China,28.0,70.0,blue,DEC
698,5156,1/20/15,2205,Sean O'Connell,"Cottage Grove, Minnesota USA","Salt Lake City, Utah USA",35.0,93.0,2285,Matt Van Buren,"Chesapeake, Virginia USA","Chula Vista, California USA",32.0,93.0,blue,KO/TKO
698,5173,1/20/15,2153,Sean Soriano,"Providence, Rhode Island USA","Boca Raton, Florida USA",29.0,65.0,2330,Charles Rosa,"Peabody, Massachusetts United States","Coconut Creek, Florida United States",32.0,65.0,red,SUB
698,5186,1/20/15,2377,Frankie Perez,"Wallington, New Jersey United States ","Howell, New Jersey United States ",29.0,70.0,2262,Johnny Case,"Jefferson, Iowa United States","Jefferson, Iowa United States",29.0,70.0,red,KO/TKO
699,5110,2/2/15,506,Nick Diaz,"Stockton, California USA","Stockton, California USA",35.0,84.0,235,Anderson Silva,Curitiba Brazil,Curitiba Brazil,43.0,84.0,no contest,DEC
699,5111,2/2/15,2167,Andy Enz,"Anchorage, Alaska USA","Anchorage, Alaska USA",27.0,84.0,2087,Thiago Santos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,34.0,93.0,red,KO/TKO
699,5112,2/2/15,511,Thiago Alves,Fortaleza Brazil,"Coconut Creek, Florida United States",35.0,77.0,1867,Jordan Mein,"Lethbridge, Alberta Canada","Lethbridge, Alberta Canada",28.0,77.0,blue,KO/TKO
699,5113,2/2/15,2051,Ildemar Alcantara,"Soure, Para Brazil","Soure, Para Brazil",35.0,84.0,2251,Richardson Moreira,"Campinas, Sao Paulo Brazil",Rio de Janeiro Brazil,34.0,84.0,blue,DEC
699,5140,2/2/15,2022,Sara McMann,"Takoma Park, Maryland United States","Sacramento, California United States",38.0,61.0,1317,Miesha Tate,"Tacoma, Washington United States","Las Vegas, Nevada United States",32.0,61.0,red,DEC
699,5151,2/2/15,2070,Kelvin Gastelum,"San Jose, California United States","Yuma, Arizona United States",26.0,84.0,1386,Tyron Woodley,"St. Louis, Missouri United States","St. Louis, Missouri United States",36.0,77.0,red,DEC
699,5152,2/2/15,2005,Tom Watson,Southampton England,Southampton England,36.0,84.0,1594,Rafael Natal,Belo Horizonte Brazil,"New York City, New York United States",35.0,84.0,red,DEC
699,5153,2/2/15,435,Tim Boetsch,"Lincolnville, Maine United States","Sunbury, Pennsylvania United States",37.0,84.0,449,Thales Leites,Rio de Janeiro Brazil,Rio de Janeiro Brazil,37.0,84.0,red,SUB
699,5160,2/2/15,1983,Al Iaquinta,"Wantagh, New York United States","Wantagh, New York United States",31.0,70.0,524,Joe Lauzon,"Brockton, Massachusetts United States","Bridgewater, Massachusetts United States",34.0,70.0,blue,KO/TKO
699,5174,2/2/15,1966,John Lineker,"Paranagua, Parana Brazil","Paranagua, Parana Brazil",28.0,61.0,1091,Ian McCall,"Newport Beach, California United States","Irvine, California United States",34.0,56.0,blue,DEC
699,5197,2/2/15,1806,Derek Brunson,"Wilmington, North Carolina United States","Wilmington, North Carolina United States",34.0,84.0,419,Ed Herman,"Vancouver, Washington United States","Portland, Oregon United States ",38.0,93.0,blue,KO/TKO
700,5103,3/4/15,2017,Cat Zingano,,,,,1828,Ronda Rousey,"Riverside, California USA","Venice, California USA",31.0,61.0,red,SUB
700,5177,3/4/15,330,Josh Koscheck,"Waynesburg, Pennsylvania USA","Fresno, California USA",40.0,77.0,965,Jake Ellenberger,"Omaha, Nebraska United States","Lake Forest, California United States",33.0,77.0,red,SUB
700,5185,3/4/15,2228,Richard Walsh,"North Shore, Sydney  Australia","North Shore , Sydney Australia",29.0,77.0,2291,Alan Jouban,"Lafayette, Louisiana United States","Los Angeles, California United States",36.0,77.0,red,KO/TKO
700,5188,3/4/15,2317,Holly Holm,"Albuquerque, New Mexico United States","Albuquerque, New Mexico United States",36.0,65.0,2150,Raquel Pennington,"Colorado Springs, Colorado United States","Colorado Spring, Colorado United States",30.0,61.0,blue,DEC
700,5189,3/4/15,347,Roan Carneiro,Rio De Janeiro Brazil,"Atlanta, Georgia United States",40.0,77.0,653,Mark Munoz,"Vallejo, California USA","Lake Forest, California USA",40.0,84.0,blue,SUB
700,5190,3/4/15,2197,Ruan Potts,Cape Town South Africa,Boksburg South Africa,40.0,112.0,2082,Derrick Lewis,"New Orleans, Louisiana United States","Houston, Texas United States",33.0,118.0,red,KO/TKO
700,5242,3/4/15,514,Gleison Tibau,Rio Grande Norte Brazil,"Coconut Creek, Florida United States",35.0,70.0,1815,Tony Ferguson,"Oxnard, California United States","Orange County, California United States",34.0,70.0,red,SUB
700,5243,3/4/15,2261,Valmir Lazaro,"Salvador, Bahia Brazil",Rio de Janeiro Brazil,33.0,70.0,1096,James Krause,"Newport News, Virginia USA","Lee's Summit, Missouri USA",32.0,70.0,blue,DEC
700,5244,3/4/15,2423,Alex Torres,Bogotá Colombia,Bogotá Colombia,30.0,65.0,2422,Masio Fullen,"Guadalajara, Jalisco Mexico","San Diego, California USA",31.0,65.0,red,DEC
700,5252,3/4/15,1952,Tim Means,"Wilburton, Oklahoma United States","Albuquerque, New Mexico United States",34.0,77.0,2282,Dhiego Lima,"Goiania, Goias Brazil","Atlanta, Georgia USA",29.0,77.0,blue,KO/TKO
701,5126,2/16/15,522,Cole Miller,"Augusta, Georgia USA","Coconut Creek, Florida USA",34.0,65.0,1936,Max Holloway,"Oahu, Hawaii United States","Waianae, Hawaii United States",26.0,65.0,red,DEC
701,5127,12/1/16,1970,Tim Elliott,"Wichita, Kansas United States","Lee's Summit, Missouri United States",31.0,56.0,2152,Zach Makovsky,"Bethlehem, Pennsylvania USA","Philadelphia, Pennsylvania USA",35.0,56.0,red,DEC
701,5128,2/16/15,2332,Chris Kelades,"Dallas, TX USA","Cole Harbour, Nova Scotia Canada",37.0,56.0,2217,Ray Borg,"Tucson, Arizona United States","Albuquerque, New Mexico United States",25.0,56.0,red,SUB
701,5191,2/16/15,1331,Brandon Thatch,"Denver, Colorado USA","Denver, Colorado USA",33.0,77.0,1066,Benson Henderson,"Colorado Springs, Colorado USA","Glendale, Arizona USA",34.0,77.0,red,SUB
701,5192,2/16/15,2131,Kiichi Kunimoto,Osaka Japan,Osaka Japan,37.0,77.0,2047,Neil Magny,"Brooklyn, New York United States","Denver, Colorado United States",31.0,77.0,red,SUB
